target,model,chain,res,patch_qs,patch_dockq,lddt,cad,global_qs_best,global_tm_score,chain_number,X999,X365,X494,X426,X041,X121,X101,X248,X158,X083,X266,X248_2,X468,X168,X245,X089,n_trg_chains
H1111.pdb,H1111TS439_3,N,12,,,0.833,0.811,0.818,0.45899,27,,0.845,1,,0.9594,1,,1,,0.73,0.8447,1,,,0.77,,27
H1111.pdb,H1111TS439_3,N,13,,,0.824,0.718,0.818,0.45899,27,,0.884,1,,0.9185,1,,1,,0.71,0.8142,1,,,0.84,,27
H1111.pdb,H1111TS439_3,N,14,,,0.8,0.71,0.818,0.45899,27,,0.877,1,,0.9407,1,,1,,0.71,0.8253,1,,,0.8,,27
H1111.pdb,H1111TS439_3,N,15,,,0.734,0.607,0.818,0.45899,27,,0.866,1,,0.9543,1,,0,,0.74,0.8472,1,,,0.85,,27
H1111.pdb,H1111TS439_3,N,16,0.921437562360732,0.835,0.786,0.594,0.818,0.45899,27,,0.88,1,,0.9063,1,,,,0.72,0.8132,0,,,0.86,,27
H1111.pdb,H1111TS439_3,N,18,,,0.807,0.782,0.818,0.45899,27,,0.814,1,,0.9392,1,,1,,0.66,0.7996,1,,,0.82,,27
H1111.pdb,H1111TS439_3,N,19,0.845986283024141,0.647,0.739,0.609,0.818,0.45899,27,,0.873,1,,0.9333,1,,1,,0.75,0.8416,1,,,0.88,,27
H1111.pdb,H1111TS439_3,N,20,0.951714922287084,0.864,0.83,0.665,0.818,0.45899,27,,0.874,1,,0.9082,1,,1,,0.76,0.8341,1,,,0.84,,27
H1111.pdb,H1111TS439_3,N,21,0.931090914225555,0.814,0.847,0.76,0.818,0.45899,27,,0.88,1,,0.9267,1,,1,,0.74,0.8333,1,,,0.77,,27
H1111.pdb,H1111TS439_3,N,22,0.924289344862324,0.773,0.808,0.69,0.818,0.45899,27,,0.836,1,,0.9764,1,,1,,0.69,0.8332,1,,,0.7,,27
H1111.pdb,H1111TS439_3,N,23,0.934793333490381,0.786,0.832,0.773,0.818,0.45899,27,,0.869,1,,0.9561,1,,1,,0.71,0.8331,1,,,0.76,,27
H1111.pdb,H1111TS439_3,N,24,,,0.77,0.502,0.818,0.45899,27,,0.875,1,,0.9567,1,,0,,0.76,0.8583,1,,,0.52,,27
H1111.pdb,H1111TS439_3,N,25,0.948611855005324,0.92,0.757,0.699,0.818,0.45899,27,,0.852,1,,0.9181,1,,,,0.7,0.809,0,,,0.68,,27
H1111.pdb,H1111TS439_3,N,28,0.955182384424754,0.932,0.67,0.718,0.818,0.45899,27,,0.805,1,,0.9429,1,,,,0.68,0.8114,0,,,0.62,,27
H1111.pdb,H1111TS439_3,N,31,0.969305369824157,0.989,0.789,0.864,0.818,0.45899,27,,0.892,1,,0.9613,1,,0,,0.74,0.8507,1,,,0.69,,27
H1111.pdb,H1111TS439_3,N,32,0.959330441944625,0.89,0.873,0.844,0.818,0.45899,27,,0.895,1,,0.9505,1,,,,0.76,0.8553,0,,,0.69,,27
H1111.pdb,H1111TS439_3,N,34,0.970719803985589,0.986,0.905,0.799,0.818,0.45899,27,,0.883,1,,0.9604,1,,0,,0.75,0.8552,1,,,0.61,,27
H1111.pdb,H1111TS439_3,N,35,0.964301557035138,0.939,0.882,0.893,0.818,0.45899,27,,0.897,1,,0.9784,1,,,,0.78,0.8792,0,,,0.61,,27
H1111.pdb,H1111TS439_3,N,38,0.975689084708453,0.98,0.863,0.812,0.818,0.45899,27,,0.871,1,,0.9634,1,,0,,0.71,0.8367,1,,,0.6,,27
H1111.pdb,H1111TS439_3,N,39,,,0.834,0.691,0.818,0.45899,27,,0.854,1,,0.9096,1,,,,0.64,0.7748,0,,,0.44,,27
H1111.pdb,H1111TS439_3,N,45,,,0.824,0.462,0.818,0.45899,27,,0.883,1,,0.9561,1,,,,0.74,0.8481,0,,,0.6,,27
H1111.pdb,H1111TS439_3,N,48,,,0.706,0.633,0.818,0.45899,27,,0.805,1,,0.9482,1,,0,,0.65,0.7991,1,,,0.51,,27
H1111.pdb,H1111TS439_3,N,49,0.929272830345065,0.81,0.808,0.799,0.818,0.45899,27,,0.88,1,,0.9591,1,,,,0.74,0.8495,0,,,0.56,,27
H1111.pdb,H1111TS439_3,N,51,0.898456077255625,0.746,0.871,0.831,0.818,0.45899,27,,0.889,1,,0.916,1,,0,,0.71,0.813,1,,,0.48,,27
H1111.pdb,H1111TS439_3,N,52,0.910978013320919,0.749,0.844,0.768,0.818,0.45899,27,,0.883,1,,0.9755,1,,0,,0.74,0.8578,0,,,0.44,,27
H1111.pdb,H1111TS439_3,N,53,0.920009235134813,0.728,0.838,0.868,0.818,0.45899,27,,0.899,,,0.9098,,,,,0.81,0.8599,0,,,0.54,,27
H1111.pdb,H1111TS439_3,N,55,0.887312918061347,0.718,0.842,0.813,0.818,0.45899,27,,0.881,1,,0.9153,1,,,,0.73,0.8227,1,,,0.44,,27
H1111.pdb,H1111TS439_3,N,79,,,0.766,0.579,0.818,0.45899,27,,0.873,1,,0.9638,1,,,,0.7,0.8319,1,,,0.29,,27
H1111.pdb,H1111TS439_3,N,82,,,0.738,0.772,0.818,0.45899,27,,0.861,0.99,,0.9424,0.99,,0,,0.66,0.8012,1,,,0.35,,27
H1111.pdb,H1111TS439_3,N,83,0.892876330133693,0.77,0.81,0.681,0.818,0.45899,27,,0.883,1,,0.9247,1,,,,0.7,0.8123,0,,,0.31,,27
H1111.pdb,H1111TS439_3,N,85,,,0.791,0.824,0.818,0.45899,27,,0.89,1,,0.9083,1,,0,,0.68,0.7942,1,,,0.42,,27
H1111.pdb,H1111TS439_3,N,86,0.892528790061777,0.816,0.739,0.75,0.818,0.45899,27,,0.79,0.99,,,0.99,,,,,,0,,,0.32,,27
H1111.pdb,H1111TS439_3,N,89,,,0.703,0.429,0.818,0.45899,27,,0.839,0.99,,0.9367,0.99,,,,0.6,0.7684,0,,,0.41,,27
H1111.pdb,H1111TS439_3,N,94,,,,,0.818,0.45899,27,,0.842,0.99,,0.9292,0.99,,,,0.65,0.7896,0,,,0.39,,27
H1111.pdb,H1111TS439_3,N,97,,,0.803,0.678,0.818,0.45899,27,,0.896,0.99,,0.9348,0.99,,0,,0.67,0.8024,1,,,0.39,,27
H1111.pdb,H1111TS439_3,N,98,,,0.679,0.505,0.818,0.45899,27,,0.77,0.94,,0.9433,0.94,,,,0.59,0.7667,0,,,0.38,,27
H1111.pdb,H1111TS439_3,N,101,,,0.703,0.582,0.818,0.45899,27,,0.858,0.91,,0.9323,0.91,,,,0.52,0.7261,0,,,0.36,,27
H1111.pdb,H1111TS439_3,N,105,,,0.712,0.741,0.818,0.45899,27,,0.87,0.26,,0.9174,0.26,,,,0.6,0.7587,0,,,0.19,,27
H1111.pdb,H1111TS439_3,N,108,,,0.714,0.625,0.818,0.45899,27,,0.837,0.07,,0.9097,0.07,,,,0.56,0.7348,0,,,0.25,,27
H1111.pdb,H1111TS439_3,O,17,,,,,0.818,0.45899,27,,0.754,0.96,,0.9631,0.96,,1,,0.65,0.8066,0,,,0.3,,27
H1111.pdb,H1111TS439_3,O,18,,,,,0.818,0.45899,27,,0.808,0.93,,0.9064,0.93,,1,,0.7,0.8032,1,,,0.28,,27
H1111.pdb,H1111TS439_3,O,20,,,,,0.818,0.45899,27,,0.805,0.99,,0.9479,0.99,,,,0.6,0.774,,,,0.31,,27
H1111.pdb,H1111TS439_3,O,21,,,,,0.818,0.45899,27,,0.862,0.98,,0.9529,0.98,,,,0.77,0.8615,,,,0.31,,27
H1111.pdb,H1111TS439_3,O,24,,,,,0.818,0.45899,27,,0.816,1,,0.9308,1,,,,0.65,0.7904,,,,0.31,,27
H1111.pdb,H1111TS439_3,O,25,,,,,0.818,0.45899,27,,0.792,1,,0.9291,1,,,,0.67,0.7995,,,,0.28,,27
H1111.pdb,H1111TS439_3,O,28,,,,,0.818,0.45899,27,,0.792,1,,0.9404,1,,,,0.64,0.7902,,,,0.4,,27
H1111.pdb,H1111TS439_3,O,31,,,,,0.818,0.45899,27,,0.701,1,,0.9478,1,,,,0.58,0.7639,,,,0.64,,27
H1111.pdb,H1111TS439_3,O,32,,,,,0.818,0.45899,27,,0.759,1,,0.9401,1,,,,0.64,0.79,,,,0.55,,27
H1111.pdb,H1111TS439_3,O,33,,,,,0.818,0.45899,27,,0.708,1,,0.9416,1,,,,0.59,0.7658,,,,0.63,,27
H1111.pdb,H1111TS439_3,O,34,,,,,0.818,0.45899,27,,0.722,1,,0.9519,1,,,,0.64,0.7959,,,,0.76,,27
H1111.pdb,H1111TS439_3,O,52,,,,,0.818,0.45899,27,,0.837,0.99,,0.9324,0.99,,,,0.67,0.8012,,,,0.33,,27
H1111.pdb,H1111TS439_3,O,55,,,,,0.818,0.45899,27,,0.806,0.99,,0.9525,0.99,,0,,0.7,0.8262,,,,0.47,,27
H1111.pdb,H1111TS439_3,O,56,,,,,0.818,0.45899,27,,0.785,0.94,,0.9531,0.94,,1,,0.69,0.8215,0,,,0.39,,27
H1111.pdb,H1111TS439_3,O,59,,,,,0.818,0.45899,27,,0.774,0.99,,0.9657,0.99,,0,,0.68,0.8228,,,,0.34,,27
H1111.pdb,H1111TS439_3,O,60,,,,,0.818,0.45899,27,,0.725,0.99,,0.9551,0.99,,,,0.61,0.7826,0,,,0.37,,27
H1111.pdb,H1111TS439_3,O,69,,,,,0.818,0.45899,27,,0.806,0.38,,0.8919,0.38,,1,,0.72,0.8059,,,,0.7,,27
H1111.pdb,H1111TS439_3,O,71,,,,,0.818,0.45899,27,,0.801,1,,0.9686,1,,,,0.65,0.8093,0,,,0.93,,27
H1111.pdb,H1111TS439_3,O,72,,,,,0.818,0.45899,27,,0.816,0.98,,0.9736,0.98,,,,0.63,0.8018,,,,0.83,,27
H1111.pdb,H1111TS439_3,O,75,,,,,0.818,0.45899,27,,0.759,1,,0.9414,1,,,,0.64,0.7907,0,,,0.81,,27
H1111.pdb,H1111TS439_3,O,78,,,,,0.818,0.45899,27,,0.783,1,,0.9402,1,,0,,0.67,0.8051,0,,,0.75,,27
H1111.pdb,H1111TS439_3,O,79,,,,,0.818,0.45899,27,,0.757,1,,0.9257,1,,,,0.6,0.7629,0,,,0.59,,27
H1111.pdb,H1111TS439_3,O,82,,,,,0.818,0.45899,27,,0.766,1,,0.9421,1,,,,0.62,0.781,,,,0.77,,27
H1111.pdb,H1111TS439_3,O,85,,,,,0.818,0.45899,27,,0.803,,,0.9094,,,,,0.66,0.7847,,,,0.97,,27
H1111.pdb,H1111TS439_3,O,86,,,,,0.818,0.45899,27,,0.805,1,,0.9483,1,,,,0.68,0.8141,,,,0.85,,27
H1111.pdb,H1111TS439_3,O,89,,,,,0.818,0.45899,27,,0.815,1,,0.9387,1,,0,,0.68,0.8093,,,,0.96,,27
H1111.pdb,H1111TS439_3,O,90,,,,,0.818,0.45899,27,,0.706,1,,0.9618,1,,,,0.69,0.8259,0,,,0.88,,27
H1111.pdb,H1111TS439_3,O,93,,,,,0.818,0.45899,27,,0.804,1,,0.9693,1,,0,,0.57,0.7696,0,,,0.95,,27
H1111.pdb,H1111TS439_3,O,94,,,,,0.818,0.45899,27,,0.754,1,,0.9571,1,,,,0.57,0.7635,0,,,0.93,,27
H1111.pdb,H1111TS439_3,O,105,,,,,0.818,0.45899,27,,0.762,0.99,,0.9271,0.99,,,,0.65,0.7885,0,,,0.82,,27
H1111.pdb,H1111TS439_3,O,108,,,,,0.818,0.45899,27,,0.721,1,,0.9432,1,,1,,0.57,0.7566,0,,,0.83,,27
H1111.pdb,H1111TS439_3,O,109,,,,,0.818,0.45899,27,,0.81,1,,0.9398,1,,,,0.66,0.7999,1,,,0.83,,27
H1111.pdb,H1111TS439_3,O,111,,,,,0.818,0.45899,27,,0.796,1,,0.95,1,,0,,0.64,0.795,1,,,0.91,,27
H1111.pdb,H1111TS439_3,O,112,,,,,0.818,0.45899,27,,0.764,1,,0.9151,1,,1,,0.63,0.7725,0,,,0.74,,27
H1111.pdb,H1111TS439_3,O,113,,,,,0.818,0.45899,27,,0.795,0.99,,0.9518,0.99,,,,0.67,0.8109,1,,,0.9,,27
H1111.pdb,H1111TS439_3,O,115,,,,,0.818,0.45899,27,,0.819,0.93,,0.9376,0.93,,1,,0.63,0.7838,0,,,0.69,,27
H1111.pdb,H1111TS439_3,O,116,,,,,0.818,0.45899,27,,0.847,1,,0.9683,1,,1,,0.73,0.8492,1,,,0.76,,27
H1111.pdb,H1111TS439_3,O,117,,,,,0.818,0.45899,27,,0.859,,,0.9077,,,,,0.76,0.8339,1,,,0.8,,27
H1111.pdb,H1111TS439_3,O,119,,,,,0.818,0.45899,27,,0.85,1,,0.936,1,,1,,0.67,0.803,0,,,0.6,,27
H1111.pdb,H1111TS439_3,O,120,,,,,0.818,0.45899,27,,0.822,1,,0.9594,1,,1,,0.66,0.8097,1,,,0.66,,27
H1111.pdb,H1111TS439_3,O,122,,,,,0.818,0.45899,27,,0.798,,,0.9079,,,0,,0.62,0.764,,,,0.47,,27
H1111.pdb,H1111TS439_3,O,123,,,,,0.818,0.45899,27,,0.816,1,,0.9419,1,,1,,0.62,0.781,0,,,0.5,,27
H1111.pdb,H1111TS439_3,O,124,,,,,0.818,0.45899,27,,0.804,1,,0.9482,1,,,,0.64,0.7941,1,,,0.62,,27
H1111.pdb,H1111TS439_3,O,126,,,,,0.818,0.45899,27,,0.804,1,,0.9341,1,,0,,0.59,0.7621,0,,,0.54,,27
H1111.pdb,H1111TS439_3,O,127,,,,,0.818,0.45899,27,,0.822,1,,0.9706,1,,1,,0.65,0.8103,0,,,0.72,,27
H1111.pdb,H1111TS439_3,O,128,,,,,0.818,0.45899,27,,0.688,1,,0.918,1,,1,,0.56,0.739,1,,,0.73,,27
H1111.pdb,H1111TS439_3,O,130,,,,,0.818,0.45899,27,,0.799,1,,0.9544,1,,0,,0.56,0.7572,,,,0.9,,27
H1111.pdb,H1111TS439_3,O,131,,,,,0.818,0.45899,27,,0.821,1,,0.9682,1,,,,0.66,0.8141,0,,,1,,27
H1111.pdb,H1111TS439_3,O,132,,,,,0.818,0.45899,27,,0.765,1,,0.9224,1,,1,,0.62,0.7712,,,,0.91,,27
H1111.pdb,H1111TS439_3,O,134,,,,,0.818,0.45899,27,,0.76,1,,0.9406,1,,1,,0.64,0.7903,1,,,0.99,,27
H1111.pdb,H1111TS439_3,O,135,,,,,0.818,0.45899,27,,0.835,1,,0.9738,1,,1,,0.74,0.8569,1,,,0.97,,27
H1111.pdb,H1111TS439_3,O,136,,,,,0.818,0.45899,27,,0.812,1,,0.9072,1,,1,,0.68,0.7936,1,,,1,,27
H1111.pdb,H1111TS439_3,O,138,,,,,0.818,0.45899,27,,0.728,0.98,,0.9708,0.98,,0,,0.62,0.7954,0,,,1,,27
H1111.pdb,H1111TS439_3,O,139,,,,,0.818,0.45899,27,,0.812,1,,0.967,1,,1,,0.74,0.8535,0,,,0.99,,27
H1111.pdb,H1111TS439_3,O,141,,,,,0.818,0.45899,27,,0.779,0.44,,0.9106,0.44,,1,,0.66,0.7853,1,,,0.94,,27
H1111.pdb,H1111TS439_3,O,142,,,,,0.818,0.45899,27,,0.835,0.99,,0.9599,0.99,,,,0.69,0.825,1,,,0.96,,27
H1111.pdb,H1111TS439_3,O,143,,,,,0.818,0.45899,27,,0.818,0.98,,0.9421,0.98,,1,,0.71,0.826,,,,0.95,,27
H1111.pdb,H1111TS439_3,O,144,,,,,0.818,0.45899,27,,0.832,0.63,,0.9206,0.63,,0,,0.69,0.8053,1,,,0.86,,27
H1111.pdb,H1111TS439_3,O,146,,,,,0.818,0.45899,27,,0.707,0.61,,0.9499,0.61,,0,,0.55,0.75,1,,,0.75,,27
H1111.pdb,H1111TS439_3,O,148,,,,,0.818,0.45899,27,,0.779,0.28,,0.9391,0.28,,1,,0.56,0.7495,0,,,0.71,,27
H1111.pdb,H1111TS439_3,O,149,,,,,0.818,0.45899,27,,0.783,0.08,,0.9409,0.08,,,,0.53,0.7355,1,,,0.58,,27
H1111.pdb,H1111TS439_3,O,150,,,,,0.818,0.45899,27,,0.816,0.06,,0.9379,0.06,,1,,0.6,0.7689,,,,0.67,,27
H1111.pdb,H1111TS439_3,O,151,,,,,0.818,0.45899,27,,0.754,0.11,,0.9372,0.11,,,,0.6,0.7686,1,,,0.69,,27
H1111.pdb,H1111TS439_3,O,152,,,,,0.818,0.45899,27,,0.818,0.05,,0.9394,0.05,,,,0.6,0.7697,,,,0.59,,27
H1111.pdb,H1111TS439_3,O,153,,,,,0.818,0.45899,27,,0.824,0.5,,0.952,0.5,,0,,0.64,0.796,,,,0.66,,27
H1111.pdb,H1111TS439_3,O,154,,,,,0.818,0.45899,27,,0.765,0.24,,0.912,0.24,,,,0.59,0.751,0,,,0.67,,27
H1111.pdb,H1111TS439_3,O,155,,,,,0.818,0.45899,27,,0.769,0.64,,0.9493,0.64,,,,0.55,0.7496,,,,0.66,,27
H1111.pdb,H1111TS439_3,O,156,,,,,0.818,0.45899,27,,0.78,0.19,,0.9111,0.19,,,,0.51,0.7106,,,,0.63,,27
H1111.pdb,H1111TS439_3,O,157,,,,,0.818,0.45899,27,,0.828,0.58,,0.9393,0.58,,,,0.63,0.7847,,,,0.62,,27
H1111.pdb,H1111TS439_3,O,159,,,,,0.818,0.45899,27,,0.829,0.89,,0.9501,0.89,,,,0.63,0.7901,,,,0.56,,27
H1111.pdb,H1111TS439_3,O,160,,,,,0.818,0.45899,27,,0.851,0,,0.9303,0,,0,,0.63,0.7801,,,,0.54,,27
H1111.pdb,H1111TS439_3,O,161,,,,,0.818,0.45899,27,,0.844,0.24,,0.9221,0.24,,,,0.61,0.7661,0,,,0.57,,27
H1111.pdb,H1111TS439_3,O,162,,,,,0.818,0.45899,27,,0.801,0.1,,0.91,0.1,,,,0.54,0.725,,,,0.54,,27
H1111.pdb,H1111TS439_3,O,163,,,,,0.818,0.45899,27,,0.7,0,,0.9328,0,,,,0.48,0.7064,,,,0.48,,27
H1111.pdb,H1111TS439_3,O,164,,,,,0.818,0.45899,27,,0.835,0.08,,0.9138,0.08,,0,,0.65,0.7819,,,,0.41,,27
H1111.pdb,H1111TS439_3,O,166,,,,,0.818,0.45899,27,,0.826,0.44,,0.9584,0.44,,,,0.51,0.7342,,,,0.41,,27
H1111.pdb,H1111TS439_3,O,169,,,,,0.818,0.45899,27,,0.823,0.3,,0.9597,0.3,,,,0.62,0.7899,0,,,0.43,,27
H1111.pdb,H1111TS439_3,O,176,,,,,0.818,0.45899,27,,0.735,0.49,,0.9355,0.49,,0,,0.57,0.7527,0,,,0.56,,27
H1111.pdb,H1111TS439_3,O,180,,,,,0.818,0.45899,27,,0.759,0.3,,0.9303,0.3,,,,0.61,0.7701,0,,,0.7,,27
H1111.pdb,H1111TS439_3,O,183,,,,,0.818,0.45899,27,,0.806,0.56,,0.9373,0.56,,0,,0.67,0.8037,0,,,0.81,,27
H1111.pdb,H1111TS439_3,O,184,,,,,0.818,0.45899,27,,0.757,0.09,,0.9285,0.09,,,,0.59,0.7593,0,,,0.83,,27
H1111.pdb,H1111TS439_3,O,187,,,,,0.818,0.45899,27,,0.829,0.98,,0.9584,0.98,,1,,0.7,0.8292,0,,,0.9,,27
H1111.pdb,H1111TS439_3,O,188,,,,,0.818,0.45899,27,,0.808,0.99,,0.9576,0.99,,,,0.68,0.8188,1,,,0.97,,27
H1111.pdb,H1111TS439_3,O,190,,,,,0.818,0.45899,27,,0.773,0.99,,0.9544,0.99,,1,,0.7,0.8272,1,,,1,,27
H1111.pdb,H1111TS439_3,O,191,,,,,0.818,0.45899,27,,0.816,1,,0.9662,1,,,,0.75,0.8581,1,,,0.92,,27
H1111.pdb,H1111TS439_3,O,192,,,,,0.818,0.45899,27,,0.831,0.99,,0.9428,0.99,,,,0.72,0.8314,,,,1,,27
H1111.pdb,H1111TS439_3,O,194,,,,,0.818,0.45899,27,,0.732,1,,0.9737,1,,,,0.73,0.8518,1,,,1,,27
H1111.pdb,H1111TS439_3,O,195,,,,,0.818,0.45899,27,,0.704,1,,0.9539,1,,,,0.68,0.817,,,,1,,27
H1111.pdb,H1111TS439_3,O,198,,,,,0.818,0.45899,27,,0.822,1,,0.9682,1,,,,0.77,0.8691,0,,,0.99,,27
H1111.pdb,H1111TS439_3,O,199,,,,,0.818,0.45899,27,,0.752,1,,0.9546,1,,,,0.65,0.8023,,,,0.92,,27
H1111.pdb,H1111TS439_3,O,201,,,,,0.818,0.45899,27,,0.783,0.99,,0.9442,0.99,,0,,0.7,0.8221,0,,,0.84,,27
H1111.pdb,H1111TS439_3,O,202,,,,,0.818,0.45899,27,,0.812,1,,0.9709,1,,,,0.71,0.8405,0,,,0.75,,27
H1111.pdb,H1111TS439_3,O,203,,,,,0.818,0.45899,27,,0.814,,,0.9075,,,,,0.68,0.7938,,,,0.8,,27
H1111.pdb,H1111TS439_3,O,205,,,,,0.818,0.45899,27,,0.799,1,,0.9345,1,,0,,0.63,0.7823,,,,0.45,,27
H1111.pdb,H1111TS439_3,O,206,,,,,0.818,0.45899,27,,0.811,1,,0.9467,1,,,,0.63,0.7883,0,,,0.61,,27
H1111.pdb,H1111TS439_3,O,209,,,,,0.818,0.45899,27,,0.836,1,,0.9367,1,,,,0.68,0.8084,,,,0.57,,27
H1111.pdb,H1111TS439_3,O,213,,,,,0.818,0.45899,27,,0.848,0.99,,0.937,0.99,,,,0.69,0.8135,,,,0.76,,27
H1111.pdb,H1111TS439_3,O,216,,,,,0.818,0.45899,27,,0.844,0.95,,0.9112,0.95,,,,0.68,0.7956,,,,0.81,,27
H1111.pdb,H1111TS439_3,O,217,,,,,0.818,0.45899,27,,0.839,0.99,,0.9391,0.99,,,,0.65,0.7945,,,,0.84,,27
H1111.pdb,H1111TS439_3,O,221,,,,,0.818,0.45899,27,,0.793,0.97,,0.9133,0.97,,,,0.58,0.7467,,,,0.77,,27
H1111.pdb,H1111TS439_3,O,242,,,,,0.818,0.45899,27,,0.776,1,,0.945,1,,,,0.62,0.7825,0,,,0.93,,27
H1111.pdb,H1111TS439_3,O,246,,,,,0.818,0.45899,27,,0.805,0.99,,0.9423,0.99,,1,,0.63,0.7861,0,,,0.79,,27
H1111.pdb,H1111TS439_3,O,249,,,,,0.818,0.45899,27,,0.765,1,,0.943,1,,0,,0.54,0.7415,,,,0.83,,27
H1111.pdb,H1111TS439_3,O,250,,,,,0.818,0.45899,27,,0.791,1,,0.9319,1,,1,,0.62,0.7759,0,,,0.66,,27
H1111.pdb,H1111TS439_3,O,253,,,,,0.818,0.45899,27,,0.79,1,,0.9269,1,,,,0.63,0.7784,0,,,0.79,,27
H1111.pdb,H1111TS439_3,O,256,,,,,0.818,0.45899,27,,0.823,1,,0.9441,1,,,,0.73,0.8371,0,,,0.93,,27
H1111.pdb,H1111TS439_3,O,257,,,,,0.818,0.45899,27,,0.8,0.99,,0.9463,0.99,,,,0.62,0.7832,,,,0.85,,27
H1111.pdb,H1111TS439_3,O,259,,,,,0.818,0.45899,27,,0.796,0.78,,0.9199,0.78,,,,0.62,0.77,,,,0.91,,27
H1111.pdb,H1111TS439_3,O,260,,,,,0.818,0.45899,27,,0.774,0.98,,0.9717,0.98,,,,0.59,0.7809,,,,0.92,,27
H1111.pdb,H1111TS439_3,O,261,,,,,0.818,0.45899,27,,0.681,0.93,,0.9448,0.93,,,,0.52,0.7324,,,,0.57,,27
H1111.pdb,H1111TS439_3,O,361,0.81399191859114,0.442,0.462,0.294,0.818,0.45899,27,,0.62,0.19,,0.9571,0.19,,,,0.59,0.7735,,,,0.26,,27
H1111.pdb,H1111TS439_3,O,362,0.788094851066036,0.796,0.451,0.452,0.818,0.45899,27,,0.702,,,0.9282,,,,,0.63,0.7791,,,,0.32,,27
H1111.pdb,H1111TS439_3,O,364,0.826574475944972,0.814,0.511,0.573,0.818,0.45899,27,,0.748,0.28,,0.9088,0.28,,,,0.56,0.7344,,,,0.49,,27
H1111.pdb,H1111TS439_3,O,365,0.853655102781894,0.841,0.495,0.488,0.818,0.45899,27,,0.743,0.49,,0.9324,0.49,,,,0.62,0.7762,,,,0.44,,27
H1111.pdb,H1111TS439_3,O,367,0.916265649574666,0.911,0.647,0.627,0.818,0.45899,27,,0.708,0.75,,0.9689,0.75,,,,0.6,0.7844,,,,0.42,,27
H1111.pdb,H1111TS439_3,O,369,0.917863441939516,0.934,0.699,0.619,0.818,0.45899,27,,0.736,0.52,,0.9065,0.52,,,,0.54,0.7233,,,,0.38,,27
H1111.pdb,H1111TS439_3,O,370,0.890413346332333,0.779,0.702,0.595,0.818,0.45899,27,,0.784,0.16,,0.9338,0.16,,0,,0.66,0.7969,,,,0.63,,27
H1111.pdb,H1111TS439_3,O,391,,,0.688,0.545,0.818,0.45899,27,,0.804,0.28,,0.9555,0.28,,1,,0.65,0.8027,,,,0.4,,27
H1111.pdb,H1111TS439_3,O,395,0.761057053214489,0.855,0.827,0.909,0.818,0.45899,27,,0.842,0.16,,0.9058,0.16,,,,0.63,0.7679,,,,0.49,,27
H1111.pdb,H1111TS439_3,O,396,,,0.766,0.755,0.818,0.45899,27,,0.732,1,,0.9316,1,,1,,0.6,0.7658,,,,0.53,,27
H1111.pdb,H1111TS439_3,O,397,,,0.758,0.736,0.818,0.45899,27,,0.839,1,,0.9301,1,,,,0.7,0.8151,1,,,0.54,,27
H1111.pdb,H1111TS439_3,O,398,0.839628051132901,0.846,0.772,0.594,0.818,0.45899,27,,0.757,0.41,,0.9273,0.41,,,,0.68,0.8036,,,,0.52,,27
H1111.pdb,H1111TS439_3,O,399,0.822182124653871,0.837,0.759,0.664,0.818,0.45899,27,,0.698,0.39,,0.9021,0.39,,1,,0.67,0.7861,,,,0.53,,27
H1111.pdb,H1111TS439_3,O,400,,,0.781,0.752,0.818,0.45899,27,,0.838,1,,0.9761,1,,1,,0.73,0.8531,1,,,0.64,,27
H1111.pdb,H1111TS439_3,O,401,,,0.756,0.736,0.818,0.45899,27,,0.804,1,,0.9465,1,,1,,0.71,0.8283,1,,,0.57,,27
H1111.pdb,H1111TS439_3,O,402,0.838855883591144,0.837,0.808,0.651,0.818,0.45899,27,,0.757,0.37,,0.9332,0.37,,,,0.68,0.8066,1,,,0.76,,27
H1111.pdb,H1111TS439_3,O,403,,,0.725,0.774,0.818,0.45899,27,,0.785,0.97,,0.9677,0.97,,,,0.68,0.8238,,,,0.62,,27
H1111.pdb,H1111TS439_3,O,404,,,0.724,0.739,0.818,0.45899,27,,0.755,1,,0.9541,1,,0,,0.7,0.827,,,,0.7,,27
H1111.pdb,H1111TS439_3,O,408,0.86767573910977,0.858,0.816,0.684,0.818,0.45899,27,,0.782,0.14,,0.9375,0.14,,,,0.7,0.8188,,,,0.7,,27
H1111.pdb,H1111TS439_3,O,409,0.872736380704344,0.839,0.794,0.664,0.818,0.45899,27,,0.719,0.17,,0.9394,0.17,,1,,0.69,0.8147,,,,0.64,,27
H1111.pdb,H1111TS439_3,O,410,0.836433882596572,0.826,0.831,0.722,0.818,0.45899,27,,0.786,0,,0.8979,0,,1,,0.66,0.7789,1,,,0.68,,27
H1111.pdb,H1111TS439_3,O,411,0.794282487652206,0.797,0.83,0.536,0.818,0.45899,27,,0.807,0.05,,0.9229,0.05,,,,0.61,0.7665,1,,,0.46,,27
H1111.pdb,H1111TS439_3,O,429,0.922163672526757,0.926,0.799,0.674,0.818,0.45899,27,,0.825,0,,0.9019,0,,,,0.69,0.796,1,,,0.71,,27
H1111.pdb,H1111TS439_3,O,430,0.924555398767174,0.847,0.77,0.69,0.818,0.45899,27,,0.755,0.14,,0.9644,0.14,,,,0.65,0.8072,,,,0.74,,27
